,prices,simple_returns,log_returns
2016-03-24 01:00:00.000,414.8829999999999,-0.007637367368612646,-0.007666681408885586
2016-03-25 01:00:00.000,415.743,0.0020728735571236,0.0020707281190347026
2016-03-26 01:00:00.000,416.7149999999999,0.002337982840360242,0.0023352540109558995
2016-03-27 01:00:00.000,425.349,0.02071919657319765,0.02050747351331783
2016-03-28 02:00:00.000,422.756,-0.006096170438863235,-0.006114827950767977
2016-03-29 02:00:00.000,415.5470000000001,-0.01705238955804267,-0.01719945583818341
2016-03-30 02:00:00.000,412.597,-0.007099076638743873,-0.007124394979020517
2016-03-31 02:00:00.000,415.366,0.006711149135839589,0.006688729625697183
2016-04-01 02:00:00.000,416.754,0.0033416312360665668,0.003336060393425704
2016-04-02 02:00:00.000,419.6700000000001,0.00699693344275043,0.006972568491222878
2016-04-03 02:00:00.000,418.1850000000001,-0.003538494531417413,-0.0035447698109267243
2016-04-04 02:00:00.000,419.437,0.002993890263878196,0.0029894174995088564
2016-04-05 02:00:00.000,422.651,0.007662652555687766,0.007633443551003401
2016-04-06 02:00:00.000,421.65599999999995,-0.0023541882072917186,-0.00235696366517184
2016-04-07 02:00:00.000,421.076,-0.0013755288671332133,-0.0013764757753980815
2016-04-08 02:00:00.000,418.4740000000001,-0.00617940704290898,-0.0061985785986459615
2016-04-09 02:00:00.000,416.145,-0.005565459263897177,-0.005581004135368095
2016-04-10 02:00:00.000,421.133,0.011986206730826954,0.011914941059766837
2016-04-11 02:00:00.000,422.5840000000001,0.0034454673464205943,0.0034395453226641263
2016-04-12 02:00:00.000,426.181,0.008511917157298488,0.008475895057531706
2016-04-13 02:00:00.000,424.26900000000006,-0.004486356735752928,-0.004496450635336707
2016-04-14 02:00:00.000,424.932,0.0015626878230554642,0.0015614680969746925
2016-04-15 02:00:00.000,429.966,0.011846601338567186,0.011776979670936135
2016-04-16 02:00:00.000,430.941,0.002267621160742861,0.00226505398806278
2016-04-17 02:00:00.000,428.027,-0.006761946530963625,-0.006784912077822843
2016-04-18 02:00:00.000,428.5059999999998,0.0011190882818135073,0.0011184625692971161
2016-04-19 02:00:00.000,436.37,0.018352135092624566,0.018185767051084725
2016-04-20 02:00:00.000,441.916,0.012709397987946014,0.012629311443333435
2016-04-21 02:00:00.000,451.0830000000002,0.02074376125779609,0.020531539279003558
2016-04-22 02:00:00.000,447.488,-0.007969708457202351,-0.008001636334040094
2016-04-23 02:00:00.000,451.818,0.00967623712814647,0.0096297221648298
2016-04-24 02:00:00.000,459.9229999999999,0.017938639009512425,0.017779640289568622
2016-04-25 02:00:00.000,460.4659999999999,0.001180632410207716,0.0011799360118367969
2016-04-26 02:00:00.000,467.8559999999999,0.016048959097957338,0.015921536083822196
2016-04-27 02:00:00.000,444.789,-0.049303631886734145,-0.05056054384821517
2016-04-28 02:00:00.000,449.3809999999999,0.010323996321851325,0.010271067849034789
2016-04-29 02:00:00.000,456.5660000000001,0.015988659956696294,0.015862187634056
2016-04-30 02:00:00.000,447.90299999999985,-0.018974255638834814,-0.019156576783372594
2016-05-01 02:00:00.000,452.592,0.010468784535937692,0.010414366276964316
2016-05-02 02:00:00.000,444.488,-0.017905751758758415,-0.018067999427309144
2016-05-03 02:00:00.000,450.3,0.013075718579579121,0.012990969343403887
2016-05-04 02:00:00.000,447.119,-0.007064179435931517,-0.007089248884637181
2016-05-05 02:00:00.000,448.9219999999999,0.004032483522283581,0.0040243748520148
2016-05-06 02:00:00.000,461.6200000000001,0.02828553735392836,0.027892888536700973
2016-05-07 02:00:00.000,459.2479999999998,-0.005138425544821024,-0.005151672652363087
2016-05-08 02:00:00.000,459.283,7.621154583192791e-05,7.620864187961105e-05
2016-05-09 02:00:00.000,461.74700000000007,0.005364883960434108,0.005350544234924743
2016-05-10 02:00:00.000,450.3259999999999,-0.024734324207845826,-0.025045357110447083
2016-05-11 02:00:00.000,452.179,0.004114796836069967,0.004106354211434888
2016-05-12 02:00:00.000,454.7310000000001,0.005643782661291619,0.005627916189879192
2016-05-13 02:00:00.000,456.0070000000001,0.002806054568525118,0.002802124946843186
2016-05-14 02:00:00.000,455.5030000000001,-0.0011052461913961809,-0.001105857426386248
2016-05-15 02:00:00.000,457.837,0.0051240057694459384,0.0051109227245834405
2016-05-16 02:00:00.000,454.893,-0.0064302360883895515,-0.006450999111753004
